id_da rua,Id_ponto,metragem,logradouro,numero,numero original,Data inicial,Data_final,fonte,autor_da_alimentação,Data
65,65-48,48,rua alvaro de carvalho,59,59,17/06/1908,11/07/1928,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-48,48,rua alvaro de carvalho,51,51,16/06/1908,16/06/1908,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-146,146,rua alvaro de carvalho,136,136,07/08/1940,,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-136,136,rua alvaro de carvalho,34,34,12/07/1928,06/08/1940,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-136,136,rua alvaro de carvalho,29,29,17/06/1928,11/07/1928,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-272,272,rua alvaro de carvalho,272,272,07/08/1940,,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-272,272,rua alvaro de carvalho,64.1,64A,12/07/1928,06/08/1940,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-272,272,rua alvaro de carvalho,1,1 E/T,11/07/1928,11/07/1928,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-246,246,rua alvaro de carvalho,246,246,07/08/1940,,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-246,246,rua alvaro de carvalho,62,62,12/07/1928,06/08/1940,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-246,246,rua alvaro de carvalho,3,3,17/06/1908,11/07/1928,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-75,75,rua alvaro de carvalho,75,75,07/08/1940,,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-75,75,rua alvaro de carvalho,1,1,12/07/1928,06/08/1940,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-75,75,rua alvaro de carvalho,52,52,11/07/1928,11/07/1928,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-111,111,rua alvaro de carvalho,111,111,07/08/1940,,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-111,111,rua alvaro de carvalho,7,7,12/07/1928,06/08/1940,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-111,111,rua alvaro de carvalho,48,48,22/05/1912,11/07/1928,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-111,111,rua alvaro de carvalho,28,28,21/05/1912,21/05/1912,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-219,219,rua alvaro de carvalho,219,219,07/08/1940,,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-219,219,rua alvaro de carvalho,35,35,12/07/1928,06/08/1940,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
65,65-219,219,rua alvaro de carvalho,18,18,22/03/1912,11/07/1928,"Livro de Emplacamento n.27, p.182; n.13, p.33; n.1, p.43; n.1, p.11",Cintia,09/10/2018
69,69-44,44,rua braulio gomes,44,44,14/01/1936,,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
69,69-44,44,rua braulio gomes,2,2,08/08/1930,13/01/1936,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
69,69-50,50,rua braulio gomes,50,50,14/01/1936,,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
69,69-50,50,rua braulio gomes,2.1,2A,08/08/1930,13/01/1936,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
69,69-50,50,rua braulio gomes,2,2,08/08/1930,07/08/1930,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
69,69-96,96,rua braulio gomes,96,96,14/01/1936,,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
69,69-96,96,rua braulio gomes,18,18,08/08/1930,13/01/1936,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
69,69-186,186,rua braulio gomes,186,186,14/01/1936,,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
69,69-186,186,rua braulio gomes,44.1,44-A,08/08/1930,13/01/1936,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
69,69-186,186,rua braulio gomes,44.1,46ª,20/02/1908,07/08/1930,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
69,69-33,33,rua braulio gomes,33,33,14/01/1936,,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
69,69-33,33,rua braulio gomes,1,1,20/02/1908,13/01/1936,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
69,69-125,125,rua braulio gomes,125,125,14/01/1936,,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
69,69-125,125,rua braulio gomes,15,15,20/02/1908,13/01/1936,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
69,69-183,183,rua braulio gomes,183,183,14/01/1936,,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
69,69-183,183,rua braulio gomes,31,31,08/08/1930,13/01/1936,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
69,69-183,183,rua braulio gomes,27,27,20/02/1909,07/08/1930,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
69,69-183,183,rua braulio gomes,25,25,19/02/1909,19/02/1909,"Livro de Emplacamento, n.20, p.297; n.17, p.64; n.2, p.8",Cintia,09/10/2018
73,73-94,94,rua da consolação,94,94,14/07/1939,,"Livro de Emplacamento, n.25, p.195",Cintia,09/10/2018
73,73-94,94,rua da consolação,16,16,20/02/1909,13/07/1939,"Livro de Emplacamento, n.25, p.195",Cintia,09/10/2018
73,73-1258,1258,rua da consolação,1258,1258,14/07/1939,,"Livro de Emplacamento, n.25, p.197",Cintia,09/10/2018
73,73-1258,1258,rua da consolação,240,240,13/07/1939,13/07/1939,"Livro de Emplacamento, n.25, p.197",Cintia,09/10/2018
73,73-1414,1413.6,rua da consolação,1414,1414,14/07/1939,,"Livro de Emplacamento, n.25, p.197",Cintia,09/10/2018
73,73-1414,1413.6,rua da consolação,280,280,13/07/1939,13/07/1939,"Livro de Emplacamento, n.25, p.197",Cintia,09/10/2018
73,73-1,1,rua da consolação,1,1,14/07/1939,,"Livro de Emplacamento, n.25, p.203",Cintia,09/10/2018
73,73-1,1,rua da consolação,3,3,13/07/1939,13/07/1939,"Livro de Emplacamento, n.25, p.203",Cintia,09/10/2018
73,73-813,813.5,rua da consolação,813,813,14/07/1939,,"Livro de Emplacamento, n.25, p.204",Cintia,09/10/2018
73,73-813,813.5,rua da consolação,125,125,13/07/1939,13/07/1939,"Livro de Emplacamento, n.25, p.204",Cintia,09/10/2018
73,73-1581,1581.5,rua da consolação,1581,1581,14/07/1939,,"Livro de Emplacamento, n.25, p.205",Cintia,09/10/2018
73,73-1581,1581.5,rua da consolação,281,281,13/07/1939,13/07/1939,"Livro de Emplacamento, n.25, p.205",Cintia,09/10/2018
74,74-57,57,rua do ouvidor,57,57,28/09/1933,,"Livro de Emplacamento, n.19, p.95",Cintia,09/10/2018
74,74-57,57,rua do ouvidor,1,1,27/09/1933,27/09/1933,"Livro de Emplacamento, n.19, p.95",Cintia,09/10/2018
74,74-81,81,rua do ouvidor,81,81,28/09/1933,,"Livro de Emplacamento, n.19, p.95",Cintia,09/10/2018
74,74-81,81,rua do ouvidor,7.1,7A,27/09/1933,27/09/1933,"Livro de Emplacamento, n.19, p.95",Cintia,09/10/2018
74,74-95,95,rua do ouvidor,95,95,28/09/1933,,"Livro de Emplacamento, n.19, p.95",Cintia,09/10/2018
90,90-87,87,rua dr. villa nova,87,87,10/10/1935,,"Livro de Emplacamento, n.20, p.74; n.17, p.166; n.1911, p.5; n.9, p.176",Cintia,09/10/2018
90,90-87,87,rua dr. villa nova,1,1,17/02/1907,09/10/1935,"Livro de Emplacamento, n.20, p.74; n.17, p.166; n.1911, p.5; n.9, p.176",Cintia,09/10/2018
90,90-225,225,rua dr. villa nova,225,225,10/10/1935,,"Livro de Emplacamento, n.20, p.74; n.17, p.166; n.1911, p.5; n.9, p.176",Cintia,09/10/2018
90,90-225,225,rua dr. villa nova,3,3,17/02/1907,09/10/1935,"Livro de Emplacamento, n.20, p.74; n.17, p.166; n.1911, p.5; n.9, p.176",Cintia,09/10/2018
90,90-225,225,rua dr. villa nova,5,5,16/02/1907,16/02/1907,"Livro de Emplacamento, n.20, p.74; n.17, p.166; n.1911, p.5; n.9, p.176",Cintia,09/10/2018
90,90-327,327,rua dr. villa nova,327,327,10/10/1935,,"Livro de Emplacamento, n.20, p.74; n.17, p.166; n.1911, p.5; n.9, p.176",Cintia,09/10/2018
90,90-327,327,rua dr. villa nova,29,29,05/07/1911,09/10/1935,"Livro de Emplacamento, n.20, p.74; n.17, p.166; n.1911, p.5; n.9, p.176",Cintia,09/10/2018
90,90-321,321,rua dr. villa nova,321,321,10/10/1935,,"Livro de Emplacamento, n.20, p.74; n.17, p.166; n.1911, p.5; n.9, p.176",Cintia,09/10/2018
90,90-321,321,rua dr. villa nova,27,27,17/02/1907,09/10/1935,"Livro de Emplacamento, n.20, p.74; n.17, p.166; n.1911, p.5; n.9, p.176",Cintia,09/10/2018
90,90-24,24,rua dr. villa nova,24,24,10/10/1935,,"Livro de Emplacamento, n.20, p.74; n.17, p.166; n.1911, p.5; n.9, p.176",Cintia,09/10/2018
90,90-24,24,rua dr. villa nova,2,2A,09/10/1935,09/10/1935,"Livro de Emplacamento, n.20, p.74; n.17, p.166; n.1911, p.5; n.9, p.176",Cintia,09/10/2018
90,90-150,150,rua dr. villa nova,150,150,10/10/1935,,"Livro de Emplacamento, n.20, p.74; n.17, p.166; n.1911, p.5; n.9, p.176",Cintia,09/10/2018
90,90-150,150,rua dr. villa nova,2,2,17/02/1907,09/10/1935,"Livro de Emplacamento, n.20, p.74; n.17, p.166; n.1911, p.5; n.9, p.176",Cintia,09/10/2018
90,90-150,150,rua dr. villa nova,2,2 tinta,16/02/1907,16/02/1907,"Livro de Emplacamento, n.20, p.74; n.17, p.166; n.1911, p.5; n.9, p.176",Cintia,09/10/2018
90,90-314,314,rua dr. villa nova,314,314,10/10/1935,,"Livro de Emplacamento, n.20, p.74; n.17, p.166; n.1911, p.5; n.9, p.176",Cintia,09/10/2018
90,90-300,300,rua dr. villa nova,300,300,10/10/1935,,"Livro de Emplacamento, n.20, p.74; n.17, p.166; n.1911, p.5; n.9, p.176",Cintia,09/10/2018
90,90-300,300,rua dr. villa nova,26,26,17/09/1934,09/10/1935,"Livro de Emplacamento, n.20, p.74; n.17, p.166; n.1911, p.5; n.9, p.176",Cintia,09/10/2018
91,91-45,45,rua cunha horta,45,45,04/10/1935,,"Livro de Emplacamento, n.20, p.84",Cintia,10/10/2018
91,91-45,45,rua cunha horta,3,3t,03/10/1935,03/10/1935,"Livro de Emplacamento, n.20, p.84",Cintia,10/10/2018
91,91-67,67,rua cunha horta,67,67,04/10/1935,,"Livro de Emplacamento, n.20, p.84",Cintia,10/10/2018
91,91-67,67,rua cunha horta,11,11,03/10/1935,03/10/1935,"Livro de Emplacamento, n.20, p.84",Cintia,10/10/2018
91,91-83,83,rua cunha horta,83,83,04/10/1935,,"Livro de Emplacamento, n.20, p.84",Cintia,10/10/2018
91,91-83,83,rua cunha horta,17,17,03/10/1935,03/10/1935,"Livro de Emplacamento, n.20, p.84",Cintia,10/10/2018
92,92-37,37,rua maria borba,37,37,04/10/1935,,"Livro de Emplacamento, n.20, p.83A; n.6, p.82",Cintia,10/10/2018
92,92-37,37,rua maria borba,3,3,12/09/1908,03/10/1935,"Livro de Emplacamento, n.20, p.83A; n.6, p.82",Cintia,10/10/2018
92,92-55,55,rua maria borba,55,55,04/10/1935,,"Livro de Emplacamento, n.20, p.83A; n.6, p.82",Cintia,10/10/2018
92,92-55,55,rua maria borba,9,9,12/09/1908,03/10/1935,"Livro de Emplacamento, n.20, p.83A; n.6, p.82",Cintia,10/10/2018
92,92-55,55,rua maria borba,5,5,11/09/1908,11/09/1908,"Livro de Emplacamento, n.20, p.83A; n.6, p.82",Cintia,10/10/2018
92,92-87,87,rua maria borba,87,87,04/10/1935,,"Livro de Emplacamento, n.20, p.83A; n.6, p.82",Cintia,10/10/2018
92,92-87,87,rua maria borba,17,17,12/09/1908,03/10/1935,"Livro de Emplacamento, n.20, p.83A; n.6, p.82",Cintia,10/10/2018
92,92-44,44,rua maria borba,44,44,04/10/1935,,"Livro de Emplacamento, n.20, p.83A; n.6, p.82",Cintia,10/10/2018
92,92-44,44,rua maria borba,2,2,03/10/1935,03/10/1935,"Livro de Emplacamento, n.20, p.83A; n.6, p.82",Cintia,10/10/2018
92,92-64,64,rua maria borba,64,64,04/10/1935,,"Livro de Emplacamento, n.20, p.83A; n.6, p.82",Cintia,10/10/2018
92,92-64,64,rua maria borba,6,6,03/10/1935,03/10/1935,"Livro de Emplacamento, n.20, p.83A; n.6, p.82",Cintia,10/10/2018
95,95-19,19,rua caio prado,19,19,18/02/1936,,"Livro de Emplacamento n.20, p.357; n.17, p.87; n.3, p.16",Cintia,10/10/2018
95,95-19,19,rua caio prado,1,1,19/08/1911,17/02/1936,"Livro de Emplacamento n.20, p.357; n.17, p.87; n.3, p.16",Cintia,10/10/2018
95,95-79,79,rua caio prado,79,79,18/02/1936,,"Livro de Emplacamento n.20, p.357; n.17, p.87; n.3, p.16",Cintia,10/10/2018
95,95-79,79,rua caio prado,15,15,20/09/1930,17/02/1936,"Livro de Emplacamento n.20, p.357; n.17, p.87; n.3, p.16",Cintia,10/10/2018
95,95-383,383,rua caio prado,383,383,18/02/1936,,"Livro de Emplacamento n.20, p.357; n.17, p.87; n.3, p.16",Cintia,10/10/2018
95,95-383,383,rua caio prado,63,63,20/09/1930,17/02/1936,"Livro de Emplacamento n.20, p.357; n.17, p.87; n.3, p.16",Cintia,10/10/2018
95,95-383,383,rua caio prado,65,65,19/09/1930,19/09/1930,"Livro de Emplacamento n.20, p.357; n.17, p.87; n.3, p.16",Cintia,10/10/2018
95,95-50,50,rua caio prado,50,50,18/02/1936,,"Livro de Emplacamento n.20, p.358; n.17, p.87; n.3, p.16",Cintia,10/10/2018
95,95-50,50,rua caio prado,2,2,20/09/1930,17/02/1936,"Livro de Emplacamento n.20, p.358; n.17, p.87; n.3, p.16",Cintia,10/10/2018
95,95-370,370,rua caio prado,370,370,18/02/1936,,"Livro de Emplacamento n.20, p.358; n.17, p.87; n.3, p.16",Cintia,10/10/2018
95,95-370,370,rua caio prado,34,34,20/09/1930,17/02/1936,"Livro de Emplacamento n.20, p.358; n.17, p.87; n.3, p.16",Cintia,10/10/2018
95,95-370,370,rua caio prado,48,48 tinta,19/09/1930,19/09/1930,"Livro de Emplacamento n.20, p.358; n.17, p.87; n.3, p.16",Cintia,10/10/2018
98,98-37,37,rua augusta,37,37,21/02/1936,,"Livro de Emplacamento, n.20, p.378; n.11, p.27; p.1, p.87; n.1, p.54; n.1, p.14",Cintia,10/10/2018
98,98-37,37,rua augusta,3,3,03/01/1925,20/02/1936,"Livro de Emplacamento, n.20, p.378; n.11, p.27; p.1, p.87; n.1, p.54; n.1, p.14",Cintia,10/10/2018
98,98-615,615.5,rua augusta,615,615,21/02/1936,,"Livro de Emplacamento, n.20, p.378; n.11, p.27; p.1, p.87; n.1, p.54; n.1, p.14",Cintia,10/10/2018
98,98-615,615.5,rua augusta,123,123,27/07/1927,20/02/1936,"Livro de Emplacamento, n.20, p.378; n.11, p.27; p.1, p.87; n.1, p.54; n.1, p.14",Cintia,10/10/2018
98,98-615,615.5,rua augusta,97,97,18/02/1914,26/07/1927,"Livro de Emplacamento, n.20, p.378; n.11, p.27; p.1, p.87; n.1, p.54; n.1, p.14",Cintia,10/10/2018
98,98-66,66,rua augusta,66,66,21/02/1936,,"Livro de Emplacamento, n.20, p.378; n.11, p.27; p.1, p.87; n.1, p.54; n.1, p.14",Cintia,10/10/2018
98,98-66,66,rua augusta,8,8,27/06/1927,20/02/1936,"Livro de Emplacamento, n.20, p.378; n.11, p.27; p.1, p.87; n.1, p.54; n.1, p.14",Cintia,10/10/2018
98,98-66,66,rua augusta,2,2,18/02/1914,26/06/1927,"Livro de Emplacamento, n.20, p.378; n.11, p.27; p.1, p.87; n.1, p.54; n.1, p.14",Cintia,10/10/2018
98,98-534,534.6,rua augusta,534,534,21/02/1936,,"Livro de Emplacamento, n.20, p.378; n.11, p.27; p.1, p.87; n.1, p.54; n.1, p.14",Cintia,10/10/2018
98,98-534,534.6,rua augusta,90,90,27/06/1927,20/02/1936,"Livro de Emplacamento, n.20, p.378; n.11, p.27; p.1, p.87; n.1, p.54; n.1, p.14",Cintia,10/10/2018
98,98-534,534.6,rua augusta,52,52,18/02/1914,26/06/1927,"Livro de Emplacamento, n.20, p.378; n.11, p.27; p.1, p.87; n.1, p.54; n.1, p.14",Cintia,10/10/2018
98,98-534,534.6,rua augusta,28,28,17/02/1914,17/02/1914,"Livro de Emplacamento, n.20, p.378; n.11, p.27; p.1, p.87; n.1, p.54; n.1, p.14",Cintia,10/10/2018
98,98-1062,1062,rua augusta,1062,1062,21/02/1936,,"Livro de Emplacamento, n.20, p.378; n.11, p.27; p.1, p.87; n.1, p.54; n.1, p.14",Cintia,10/10/2018
98,98-1062,1062,rua augusta,202,202,27/06/1927,20/02/1936,"Livro de Emplacamento, n.20, p.378; n.11, p.27; p.1, p.87; n.1, p.54; n.1, p.14",Cintia,10/10/2018
98,98-1062,1062,rua augusta,166,166,18/02/1914,26/06/1927,"Livro de Emplacamento, n.20, p.378; n.11, p.27; p.1, p.87; n.1, p.54; n.1, p.14",Cintia,10/10/2018
98,98-1062,1062,rua augusta,112,112,13/04/1908,17/02/1914,"Livro de Emplacamento, n.20, p.378; n.11, p.27; p.1, p.87; n.1, p.54; n.1, p.14",Cintia,10/10/2018
98,98-1062,1062,rua augusta,104,104,12/04/1908,12/04/1908,"Livro de Emplacamento, n.20, p.378; n.11, p.27; p.1, p.87; n.1, p.54; n.1, p.14",Cintia,10/10/2018
101,101-48,48,rua olinda,48,48,10/01/1936,,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018
101,101-48,48,rua olinda,10,10,26/01/1911,09/01/1936,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018
101,101-48,48,rua olinda,2,2 tinta,25/01/1911,25/01/1911,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018
101,101-92,92,rua olinda,92,92,10/01/1936,,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018
101,101-92,92,rua olinda,26,26,26/01/1911,09/01/1936,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018
101,101-92,92,rua olinda,10,10,25/01/1911,25/01/1911,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018
101,101-152,152,rua olinda,152,152,10/01/1936,,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018
101,101-152,152,rua olinda,40,40,26/01/1911,09/01/1936,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018
101,101-152,152,rua olinda,24,24,25/01/1911,25/01/1911,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018
101,101-252,252,rua olinda,252,252,10/01/1936,,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018
101,101-252,252,rua olinda,52,52,09/01/1936,09/01/1936,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018
101,101-39,39,rua olinda,39,39,10/01/1936,,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018
101,101-39,39,rua olinda,1,1,26/01/1911,09/01/1936,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018
101,101-59,59,rua olinda,59,59,10/01/1936,,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018
101,101-59,59,rua olinda,9,9,26/01/1911,09/01/1936,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018
113,113-45,45.4,rua são miguel,45,45,26/10/1937,,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018
113,113-85,85.8,rua são miguel,85,85,26/10/1937,,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018
113,113-85,85.8,rua são miguel,11,11,03/06/1922,25/10/1937,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018
113,113-121,120.2,rua são miguel,121,121,26/10/1937,,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018
113,113-121,120.2,rua são miguel,19,19,03/06/1922,25/10/1937,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018
113,113-36,35.7,rua são miguel,36,36,26/10/1937,,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018
113,113-36,35.7,rua são miguel,4,4,03/06/1922,25/10/1937,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018
113,113-110,110.7,rua são miguel,110,110,26/10/1937,,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018
113,113-110,110.7,rua são miguel,16,16,03/06/1922,25/10/1937,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018
113,113-110,110.7,rua são miguel,14,14,02/06/1922,02/06/1922,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018
117,117-19,19.2,rua aureliano coutinho,19,19,30/06/1936,,"Livro de Emplacamento, n.21, p.177; n.13, n.13, p.29",Cintia,10/10/2018
117,117-19,19.2,rua aureliano coutinho,1,1,17/09/1928,29/06/1936,"Livro de Emplacamento, n.21, p.177; n.13, n.13, p.29",Cintia,10/10/2018
117,117-109,108.3,rua aureliano coutinho,109,109,30/06/1936,,"Livro de Emplacamento, n.21, p.177; n.13, n.13, p.29",Cintia,10/10/2018
117,117-109,108.3,rua aureliano coutinho,23,23,17/09/1928,29/06/1936,"Livro de Emplacamento, n.21, p.177; n.13, n.13, p.29",Cintia,10/10/2018
117,117-109,108.3,rua aureliano coutinho,21,21,16/09/1928,16/09/1928,"Livro de Emplacamento, n.21, p.177; n.13, n.13, p.29",Cintia,10/10/2018
117,117-245,244.8,rua aureliano coutinho,245,245,30/06/1936,,"Livro de Emplacamento, n.21, p.177; n.13, n.13, p.29",Cintia,10/10/2018
117,117-245,244.8,rua aureliano coutinho,41,41,17/09/1928,29/06/1936,"Livro de Emplacamento, n.21, p.177; n.13, n.13, p.29",Cintia,10/10/2018
117,117-245,244.8,rua aureliano coutinho,43,43,16/09/1928,16/09/1928,"Livro de Emplacamento, n.21, p.177; n.13, n.13, p.29",Cintia,10/10/2018
117,117-52,52.2,rua aureliano coutinho,52,52,30/06/1936,,"Livro de Emplacamento, n.21, p.178; n.13, n.13, p.29",Cintia,10/10/2018
117,117-52,52.2,rua aureliano coutinho,2,2,17/09/1928,29/06/1936,"Livro de Emplacamento, n.21, p.178; n.13, n.13, p.29",Cintia,10/10/2018
117,117-164,163.9,rua aureliano coutinho,164,164,30/06/1936,,"Livro de Emplacamento, n.21, p.178; n.13, n.13, p.29",Cintia,10/10/2018
117,117-164,163.9,rua aureliano coutinho,20,20,17/09/1928,29/06/1936,"Livro de Emplacamento, n.21, p.178; n.13, n.13, p.29",Cintia,10/10/2018
117,117-164,163.9,rua aureliano coutinho,22,22,16/09/1928,16/09/1928,"Livro de Emplacamento, n.21, p.178; n.13, n.13, p.29",Cintia,10/10/2018
117,117-456,456.8,rua aureliano coutinho,456,456,30/06/1936,,"Livro de Emplacamento, n.21, p.178; n.13, n.13, p.29",Cintia,10/10/2018
117,117-456,456.8,rua aureliano coutinho,38,38,17/09/1928,29/06/1936,"Livro de Emplacamento, n.21, p.178; n.13, n.13, p.29",Cintia,10/10/2018
118,118-15,15.7,rua alagoas,15,15,13/11/1936,,"Livro de Emplacamento, n.20, p.182; n.11, p.7; n.1, p.32",Cintia,10/10/2018
118,118-15,15.7,rua alagoas,1,1,30/06/1927,12/11/1936,"Livro de Emplacamento, n.20, p.182; n.11, p.7; n.1, p.32",Cintia,10/10/2018
118,118-12,11.5,rua alagoas,12,12,13/11/1936,,"Livro de Emplacamento, n.20, p.183; n.11, p.7; n.1, p.32",Cintia,10/10/2018
118,118-12,11.5,rua alagoas,2,2,30/06/1927,12/11/1936,"Livro de Emplacamento, n.20, p.183; n.11, p.7; n.1, p.32",Cintia,10/10/2018
136,136-245,245.6,rua santa rosa,245,245,28/05/1936,,"Livro de Emplacamento, n.21, p.150; n.8, p.139",Cintia,10/10/2018
